category,machine,mode,language,impl,variant,memory_model,optimization_type,optimization_param,fp,N,time_sec,performance_gflops,error,real_sec,user_sec,sys_sec,source_file,energy_error_final,virial_ratio_final,dt,energy_error_worst,interactions_per_sec,step,time_per_step_sec
non-Kokkos,miyabi,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",4096,,341.0,0.0000806,,,,legacy A1 OpenACC,0.0000806,0.504,,,15500000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",8192,,679.0,0.0000806,,,,legacy A1 OpenACC,0.0000806,0.504,,,30800000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",16384,,1350.0,0.0000806,,,,legacy A1 OpenACC,0.0000806,0.504,,,61500000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",32768,,2640.0,0.0000806,,,,legacy A1 OpenACC,0.0000806,0.504,,,120000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",65536,,5210.0,0.0000806,,,,legacy A1 OpenACC,0.0000806,0.504,,,237000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",131072,,7600.0,0.0000806,,,,legacy A1 OpenACC,0.0000806,0.504,,,346000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",262144,,7940.0,0.0000806,,,,legacy A1 OpenACC,0.0000806,0.504,,,361000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",524288,,8470.0,0.0000806,,,,legacy A1 OpenACC,0.0000806,0.504,,,385000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",1048576,,8240.0,0.0000806,,,,legacy A1 OpenACC,0.0000806,0.504,,,374000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",2097152,,8400.0,0.0000806,,,,legacy A1 OpenACC,0.0000806,0.504,,,382000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",4194304,,8240.0,0.0000806,,,,legacy A1 OpenACC,0.0000806,0.504,,,375000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",1024,,74.1,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,3370000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",2048,,149.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,6770000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",4096,,296.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,13400000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",8192,,589.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,26800000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",16384,,1140.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,51600000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",32768,,2200.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,100000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",65536,,2750.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,125000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",131072,,2700.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,123000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",262144,,3510.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,160000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",524288,,3640.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,165000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",1048576,,3690.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,168000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",2097152,,3730.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,169000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",4194304,,3740.0,0.0000441,,,,legacy A1 OpenACC,0.0000441,0.492,,,170000000000,,
non-Kokkos,wisteria,cpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",1024,,6.41,0.000123,,,,legacy A1 OpenACC,0.000123,0.499,,,291000000,,
non-Kokkos,wisteria,cpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",2048,,6.4,0.000123,,,,legacy A1 OpenACC,0.000123,0.499,,,291000000,,
non-Kokkos,wisteria,cpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",4096,,6.32,0.000123,,,,legacy A1 OpenACC,0.000123,0.499,,,287000000,,
non-Kokkos,wisteria,cpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",8192,,6.32,0.000123,,,,legacy A1 OpenACC,0.000123,0.499,,,287000000,,
non-Kokkos,wisteria,cpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",16384,,6.31,0.000123,,,,legacy A1 OpenACC,0.000123,0.499,,,287000000,,
non-Kokkos,wisteria,cpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",32768,,6.31,0.000123,,,,legacy A1 OpenACC,0.000123,0.499,,,287000000,,
non-Kokkos,wisteria,cpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",65536,,6.31,0.000123,,,,legacy A1 OpenACC,0.000123,0.499,,,287000000,,
non-Kokkos,wisteria,cpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",131072,,6.32,0.000123,,,,legacy A1 OpenACC,0.000123,0.499,,,287000000,,
non-Kokkos,wisteria,cpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",262144,,6.45,0.000123,,,,legacy A1 OpenACC,0.000123,0.499,,,293000000,,
non-Kokkos,wisteria,cpu,cpp,openacc,auto.def,unified,baseline,-,"32_64 (FP_L=32, FP_M=64)",524288,,6.49,0.000123,,,,legacy A1 OpenACC,0.000123,0.499,,,295000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),1024,,863.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,39200000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),2048,,989.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,44900000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),4096,,1190.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,54200000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),8192,,1240.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,56400000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),16384,,1250.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,56600000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),32768,,1250.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,56700000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),65536,,868.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,39500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),131072,,351.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,15900000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),262144,,376.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,17100000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),524288,,416.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,18900000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),1048576,,342.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,15500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),2097152,,264.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,12000000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),4194304,,282.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,12800000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),1024,,848.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,38500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),2048,,1110.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,50400000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),4096,,1200.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,54700000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),8192,,1240.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,56300000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),16384,,1240.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,56600000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),32768,,1250.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,56900000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),65536,,844.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,38300000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),131072,,353.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,16000000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),262144,,355.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,16100000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),524288,,414.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,18800000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),1048576,,253.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,11500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),2097152,,166.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,7560000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),4194304,,249.0,0.0000957,,,,legacy A2 OpenACC,0.0000957,0.497,,,11300000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),1024,,478.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,21700000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),2048,,516.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,23500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),4096,,531.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24100000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),8192,,533.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24200000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),16384,,534.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24300000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),32768,,539.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),65536,,513.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,23300000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),131072,,540.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24600000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),262144,,540.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24600000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),524288,,540.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24600000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),1048576,,538.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),2097152,,538.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),4194304,,532.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24200000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),1024,,478.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,21700000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),2048,,491.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,22300000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),4096,,531.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24100000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),8192,,533.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24200000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),16384,,534.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24300000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),32768,,539.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),65536,,540.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),131072,,514.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,23400000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),262144,,540.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24600000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),524288,,540.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),1048576,,537.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24400000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),2097152,,537.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24400000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),4194304,,533.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24200000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),1024,,477.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,21700000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),2048,,516.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,23400000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),4096,,530.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24100000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),8192,,532.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24200000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),16384,,507.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,23000000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),32768,,539.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),65536,,541.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24600000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),131072,,540.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),262144,,529.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24000000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),524288,,539.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),1048576,,538.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24400000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),2097152,,538.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,O4,64 (FP_L=FP_M=64),4194304,,532.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24200000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),1024,,479.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,21800000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),2048,,516.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,23500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),4096,,526.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,23900000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),8192,,532.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24200000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),16384,,534.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24300000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),32768,,512.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,23300000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),65536,,540.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),131072,,540.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24600000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),262144,,540.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24600000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),524288,,540.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),1048576,,538.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24500000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),2097152,,537.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24400000000,,
non-Kokkos,miyabi,cpu,cpp,openacc,auto.opt,unified,あり,fast,64 (FP_L=FP_M=64),4194304,,534.0,0.0000662,,,,legacy A2 OpenACC,0.0000662,0.459,,,24300000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),1024,,90.1,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,4090000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),2048,,175.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,7970000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),4096,,342.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,15500000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),8192,,678.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,30800000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),16384,,1350.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,61500000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),32768,,2650.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,120000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),65536,,5200.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,236000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),131072,,7580.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,345000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),262144,,7810.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,355000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),524288,,8370.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,381000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),1048576,,8370.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,380000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),2097152,,8380.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,381000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O2,64 (FP_L=FP_M=64),4194304,,8240.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,375000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),1024,,89.9,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,4090000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),2048,,175.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,7960000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),4096,,342.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,15500000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),8192,,678.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,30800000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),16384,,1350.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,61500000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),32768,,2650.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,120000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,auto.opt,unified,あり,O3,64 (FP_L=FP_M=64),65536,,5200.0,0.0000253,,,,legacy A2 OpenACC,0.0000253,0.482,,,236000000000,,
