category,machine,mode,language,impl,variant,memory_model,optimization_type,optimization_param,fp,nx,ny,nz,N,time_sec,performance_gflops,error,real_sec,user_sec,sys_sec,source_file
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline-fused,kokkos-default,fused,,32,512,512,512,134217728,1.039720e-01,2.148062e+03,2.556756e-07,2.948079e-01,1.713870e-01,2.570810e-01,diffusion/results/miyabi/kokkos-range-baseline-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline-fused,kokkos-default,fused,,32,512,512,512,134217728,1.041600e-01,2.144185e+03,2.556756e-07,2.999260e-01,1.735560e-01,2.603340e-01,diffusion/results/miyabi/kokkos-range-baseline-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,32,32,32,32768,1.024435e+01,1.362570e+00,4.467876e-06,1.051746e+01,9.949141e+00,6.828770e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,32,32,32,32768,1.023950e+01,1.363216e+00,4.467876e-06,1.040389e+01,1.036666e+01,1.721020e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,32,32,32,32768,1.025499e+01,1.361156e+00,4.467876e-06,1.041674e+01,1.037320e+01,1.775920e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,64,64,64,262144,1.385782e+01,2.014551e+00,1.146017e-05,1.402042e+01,1.400116e+01,1.513090e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,64,64,64,262144,1.385765e+01,2.014576e+00,1.146017e-05,1.401845e+01,1.390045e+01,2.496570e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,64,64,64,262144,1.387240e+01,2.012434e+00,1.146017e-05,1.403333e+01,1.366112e+01,5.098860e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,128,128,128,2097152,2.544460e+01,2.194359e+00,4.642701e-06,2.561599e+01,2.515476e+01,5.965940e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,128,128,128,2097152,2.544193e+01,2.194589e+00,4.642701e-06,2.560922e+01,2.557896e+01,1.621700e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,128,128,128,2097152,2.544096e+01,2.194673e+00,4.642701e-06,2.560360e+01,2.558740e+01,1.508480e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,256,256,256,16777216,2.621207e+01,4.260218e+00,9.780909e-07,2.638311e+01,2.635715e+01,1.605910e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,256,256,256,16777216,2.620569e+01,4.261255e+00,9.780909e-07,2.638078e+01,2.635393e+01,1.612130e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,256,256,256,16777216,2.618529e+01,4.264575e+00,9.780909e-07,2.635933e+01,2.632070e+01,1.721350e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,512,512,512,134217728,2.615888e+01,8.537762e+00,2.556756e-07,2.635993e+01,2.633384e+01,1.612650e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,512,512,512,134217728,2.615894e+01,8.537742e+00,2.556756e-07,2.636052e+01,2.633436e+01,1.606970e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/baseline,kokkos-default,baseline,,32,512,512,512,134217728,2.616074e+01,8.537156e+00,2.556756e-07,2.636168e+01,2.634408e+01,1.508890e-01,diffusion/results/miyabi/kokkos-range-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,32,32,32,32768,1.024639e+01,1.362299e+00,1.958101e-05,1.051720e+01,1.010031e+01,5.296040e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,32,32,32,32768,1.025613e+01,1.361005e+00,1.958101e-05,1.042278e+01,1.034719e+01,2.073200e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,32,32,32,32768,1.024840e+01,1.362032e+00,1.958101e-05,1.041109e+01,1.037231e+01,1.720280e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,64,64,64,262144,1.394464e+01,2.002008e+00,4.878088e-05,1.410860e+01,1.408834e+01,1.524310e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,64,64,64,262144,1.394593e+01,2.001823e+00,4.878088e-05,1.411040e+01,1.409877e+01,1.412900e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,64,64,64,262144,1.394824e+01,2.001492e+00,4.878088e-05,1.410921e+01,1.407916e+01,1.623230e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,128,128,128,2097152,2.544051e+01,2.194711e+00,1.879228e-05,2.560451e+01,2.556455e+01,1.708320e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,128,128,128,2097152,2.544686e+01,2.194164e+00,1.879228e-05,2.560959e+01,2.557958e+01,1.623860e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,128,128,128,2097152,2.544201e+01,2.194582e+00,1.879228e-05,2.560684e+01,2.558653e+01,1.526760e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,256,256,256,16777216,2.620660e+01,4.261109e+00,5.852345e-06,2.637557e+01,2.633648e+01,1.708200e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,256,256,256,16777216,2.620555e+01,4.261279e+00,5.852345e-06,2.637852e+01,2.634173e+01,1.720650e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,256,256,256,16777216,2.620242e+01,4.261788e+00,5.852345e-06,2.637356e+01,2.634474e+01,1.608220e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,512,512,512,134217728,2.615784e+01,8.538102e+00,1.511540e-06,2.635771e+01,2.634887e+01,1.419910e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,512,512,512,134217728,2.615836e+01,8.537932e+00,1.511540e-06,2.635745e+01,2.632920e+01,1.607880e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,32,512,512,512,134217728,2.615647e+01,8.538549e+00,1.511540e-06,2.635560e+01,2.632562e+01,1.611820e-01,diffusion/results/miyabi/kokkos-range-cpu-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,32,32,32,32768,3.205990e-01,4.353926e+01,4.467876e-06,6.011019e-01,4.151210e-01,3.019060e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,32,32,32,32768,3.174980e-01,4.396451e+01,4.467876e-06,4.902260e-01,3.991560e-01,2.245250e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,32,32,32,32768,3.201350e-01,4.360237e+01,4.467876e-06,5.016270e-01,4.189870e-01,2.158410e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,64,64,64,262144,9.106100e-02,3.065779e+02,1.146017e-05,2.653921e-01,1.322520e-01,2.645040e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,64,64,64,262144,9.150400e-02,3.050936e+02,1.146017e-05,2.656848e-01,1.535410e-01,2.456660e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,64,64,64,262144,9.270900e-02,3.011281e+02,1.146017e-05,2.763672e-01,1.614150e-01,2.494590e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,128,128,128,2097152,4.690600e-02,1.190350e+03,4.642701e-06,2.165580e-01,1.257300e-01,2.247910e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,128,128,128,2097152,4.709000e-02,1.185699e+03,4.642701e-06,1.438920e-01,1.186360e-01,1.581820e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,128,128,128,2097152,4.695600e-02,1.189083e+03,4.642701e-06,1.436400e-01,9.458100e-02,1.818870e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,256,256,256,16777216,5.710600e-02,1.955471e+03,9.780909e-07,1.588931e-01,1.464590e-01,1.464590e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,256,256,256,16777216,5.706300e-02,1.956945e+03,9.780909e-07,1.630030e-01,1.105250e-01,1.842090e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,256,256,256,16777216,5.736500e-02,1.946643e+03,9.780909e-07,1.643779e-01,1.223180e-01,1.747400e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,512,512,512,134217728,1.048040e-01,2.131009e+03,2.556756e-07,2.390509e-01,1.748990e-01,1.987480e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,512,512,512,134217728,1.046690e-01,2.133758e+03,2.556756e-07,3.185441e-01,2.166370e-01,2.301760e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,32,512,512,512,134217728,1.047120e-01,2.132882e+03,2.556756e-07,3.137579e-01,2.321370e-01,2.146170e-01,diffusion/results/miyabi/kokkos-range-uvm-fused.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,32,32,32,32768,1.021109e+01,1.367009e+00,1.958101e-05,1.049264e+01,1.034525e+01,2.634440e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,32,32,32,32768,1.021558e+01,1.366407e+00,1.958101e-05,1.039013e+01,1.036030e+01,1.639300e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,32,32,32,32768,1.022176e+01,1.365582e+00,1.958101e-05,1.039039e+01,1.034698e+01,1.719430e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,64,64,64,262144,1.392423e+01,2.004942e+00,4.878088e-05,1.409306e+01,1.407310e+01,1.528820e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,64,64,64,262144,1.392478e+01,2.004863e+00,4.878088e-05,1.409384e+01,1.391141e+01,3.172950e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,64,64,64,262144,1.392437e+01,2.004923e+00,4.878088e-05,1.409459e+01,1.401650e+01,2.125460e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,128,128,128,2097152,2.546198e+01,2.192861e+00,1.879228e-05,2.563305e+01,2.559399e+01,1.708270e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,128,128,128,2097152,2.546857e+01,2.192293e+00,1.879228e-05,2.564002e+01,2.545727e+01,3.188380e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,128,128,128,2097152,2.545039e+01,2.193860e+00,1.879228e-05,2.562277e+01,2.529559e+01,5.239020e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,256,256,256,16777216,2.616816e+01,4.267368e+00,5.852345e-06,2.634954e+01,2.632291e+01,1.607500e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,256,256,256,16777216,2.617183e+01,4.266769e+00,5.852345e-06,2.635741e+01,2.595426e+01,5.382670e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,256,256,256,16777216,2.616155e+01,4.268446e+00,5.852345e-06,2.634596e+01,2.629101e+01,1.908780e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,512,512,512,134217728,2.616572e+01,8.535530e+00,1.511540e-06,2.640872e+01,2.637360e+01,1.720030e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,512,512,512,134217728,2.616161e+01,8.536872e+00,1.511540e-06,2.640536e+01,2.639014e+01,1.507430e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,32,512,512,512,134217728,2.615888e+01,8.537761e+00,1.511540e-06,2.640039e+01,2.637463e+01,1.613700e-01,diffusion/results/miyabi/kokkos-range-uvm-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,32,32,32,32768,1.026155e+01,1.360286e+00,4.467876e-06,1.052921e+01,1.042262e+01,2.226190e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,32,32,32,32768,1.027065e+01,1.359081e+00,4.467876e-06,1.043535e+01,1.005753e+01,5.118810e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,32,32,32,32768,1.026606e+01,1.359689e+00,4.467876e-06,1.043033e+01,1.040127e+01,1.618870e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,64,64,64,262144,1.393858e+01,2.002879e+00,1.146017e-05,1.410029e+01,1.409214e+01,1.428760e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,64,64,64,262144,1.394094e+01,2.002540e+00,1.146017e-05,1.410251e+01,1.408534e+01,1.513460e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,64,64,64,262144,1.393836e+01,2.002910e+00,1.146017e-05,1.409909e+01,1.372559e+01,5.094230e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,128,128,128,2097152,2.545239e+01,2.193687e+00,4.642701e-06,2.561840e+01,2.559362e+01,1.607760e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,128,128,128,2097152,2.545690e+01,2.193298e+00,4.642701e-06,2.562216e+01,2.519977e+01,5.573870e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,128,128,128,2097152,2.546904e+01,2.192253e+00,4.642701e-06,2.563222e+01,2.560515e+01,1.612370e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,256,256,256,16777216,2.616613e+01,4.267698e+00,9.780909e-07,2.634042e+01,2.631615e+01,1.608320e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,256,256,256,16777216,2.617055e+01,4.266978e+00,9.780909e-07,2.634900e+01,2.633129e+01,1.518890e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,256,256,256,16777216,2.617451e+01,4.266332e+00,9.780909e-07,2.635303e+01,2.632599e+01,1.608300e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,512,512,512,134217728,2.615060e+01,8.540465e+00,2.556756e-07,2.638636e+01,2.634951e+01,1.728540e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,512,512,512,134217728,2.616321e+01,8.536350e+00,2.556756e-07,2.639907e+01,2.636367e+01,1.708010e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,32,512,512,512,134217728,2.616382e+01,8.536151e+00,2.556756e-07,2.639913e+01,2.638435e+01,1.515150e-01,diffusion/results/miyabi/kokkos-range-uvm.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,32,32,32,32768,1.025731e+01,1.360848e+00,4.467876e-06,1.052837e+01,1.041994e+01,2.236450e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,32,32,32,32768,1.026611e+01,1.359682e+00,4.467876e-06,1.043111e+01,1.040396e+01,1.619290e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,32,32,32,32768,1.026920e+01,1.359273e+00,4.467876e-06,1.043102e+01,1.039967e+01,1.671930e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,64,64,64,262144,1.012862e+01,2.756276e+00,1.146017e-05,1.029008e+01,1.025141e+01,1.720370e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,64,64,64,262144,1.013017e+01,2.755857e+00,1.146017e-05,1.029371e+01,1.025447e+01,1.646880e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,64,64,64,262144,1.013095e+01,2.755644e+00,1.146017e-05,1.029440e+01,1.027817e+01,1.518940e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,128,128,128,2097152,1.010460e+01,5.525661e+00,4.642701e-06,1.026838e+01,1.024157e+01,1.620820e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,128,128,128,2097152,1.010744e+01,5.524108e+00,4.642701e-06,1.027440e+01,1.022648e+01,1.808030e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,128,128,128,2097152,1.010808e+01,5.523757e+00,4.642701e-06,1.027100e+01,1.004069e+01,3.638640e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,256,256,256,16777216,1.101367e+01,1.013914e+01,9.780909e-07,1.118212e+01,1.118257e+01,1.338650e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,256,256,256,16777216,1.103766e+01,1.011711e+01,9.780909e-07,1.121758e+01,1.079959e+01,5.518730e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,256,256,256,16777216,1.098755e+01,1.016324e+01,9.780909e-07,1.115935e+01,1.074130e+01,5.518110e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,512,512,512,134217728,1.128179e+01,1.979636e+01,2.556756e-07,1.148149e+01,1.146410e+01,1.516410e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,512,512,512,134217728,1.128442e+01,1.979174e+01,2.556756e-07,1.148801e+01,1.145988e+01,1.625270e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,32,512,512,512,134217728,1.127586e+01,1.980677e+01,2.556756e-07,1.147609e+01,1.110731e+01,5.048770e-01,diffusion/results/miyabi/kokkos-team-baseline.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,32,32,32,32,32768,4.056993e+00,3.440638e+00,4.467876e-06,4.330591e+00,4.189721e+00,2.579870e-01,diffusion/results/miyabi/kokkos-team-cpu-chunk-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,32,32,32,32,32768,4.061661e+00,3.436684e+00,4.467876e-06,4.228252e+00,4.196013e+00,1.649530e-01,diffusion/results/miyabi/kokkos-team-cpu-chunk-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,32,32,32,32,32768,4.055521e+00,3.441887e+00,4.467876e-06,4.218378e+00,4.197139e+00,1.546850e-01,diffusion/results/miyabi/kokkos-team-cpu-chunk-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,32,64,64,64,262144,3.753313e+00,7.438039e+00,1.146017e-05,3.921055e+00,3.616701e+00,4.378570e-01,diffusion/results/miyabi/kokkos-team-cpu-chunk-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,32,64,64,64,262144,3.753181e+00,7.438300e+00,1.146017e-05,3.916143e+00,3.887130e+00,1.654090e-01,diffusion/results/miyabi/kokkos-team-cpu-chunk-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,32,64,64,64,262144,3.752251e+00,7.440144e+00,1.146017e-05,3.914259e+00,3.605542e+00,4.437590e-01,diffusion/results/miyabi/kokkos-team-cpu-chunk-sweep.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,32,128,128,128,2097152,3.812725e+00,1.464427e+01,4.642701e-06,3.977338e+00,3.973842e+00,1.763840e-01,diffusion/results/miyabi/kokkos-team-cpu-chunk-sweep.log
